Name,Formula,Molecular Weight,RT [min],Area (Max.),samples,Area,count,class,species,letter,class_new,TC,DB,pqn,DB_new,sumpqn,batch
TG(18:0_18:3_20:1) +NH4,C59 H109 N O6,927.82073,21.479,13313530.0063192,ct_o130,8780627.52956535,55,TG,56:4,NA,TG,56,4,1559.2551630804026,4,370248.5097090709,B03
PE(20:0e_18:3),C43 H82 N O7 P,755.58015,14.94,13297688.5772032,ct_o130,7736983.81894241,55,PE,38:3e,e,PE e,38,3e,1373.9259438730187,3,8477.132235291503,B03
TG(11:0_10:0_22:6) +NH4,C46 H79 N O6,741.58663,16.729,13213764.9072522,ct_o130,2325924.86589537,9,TG,43:6,NA,TG,43,6,413.03544010640604,6,370248.5097090709,B03
TG(9:0_18:1_16:0) +NH4,C46 H89 N O6,751.66542,19.535,12921602.6017191,ct_o130,1334573.10748406,49,TG,43:1,NA,TG,43,1,236.99217411808226,1,370248.5097090709,B03
PI(18:0_18:3),C45 H81 O13 P,860.53873,8.967,12724997.298434,ct_o130,7879084.56541998,52,PI,36:3,NA,PI,36,3,1399.160054063512,3,19811.288307199433,B03
TG(18:1_18:2_6:0) +NH4,C45 H83 N O6,733.61833,17.486,12698026.2965724,ct_o130,2145929.43011834,54,TG,42:3,NA,TG,42,3,381.07202842298915,3,370248.5097090709,B03
TG(16:2_10:4_16:0) +NH4,C45 H77 N O6,727.57155,16.115,12582607.5447298,ct_o130,1111393.07435989,47,TG,42:6,NA,TG,42,6,197.3600842960757,6,370248.5097090709,B03
TG(4:0_16:1_18:3),C41 H70 O6,658.51133,16.093,12451917.5550915,ct_o130,1408641.54869851,24,TG,38:4,NA,TG,38,4,250.14517474316006,4,370248.5097090709,B03
TG(4:0_18:3_16:1) +NH4,C41 H73 N O6,675.54062,12.859,12117858.1515162,ct_o130,968744.73251911,42,TG,38:4,NA,TG,38,4,172.02873266190556,4,370248.5097090709,B03
TG(14:0_14:0_16:0) +NH4,C47 H93 N O6,767.69646,20.618,12058435.4087393,ct_o130,516018.754224371,31,TG,44:0,NA,TG,44,0,91.63410064502492,0,370248.5097090709,B03
TG(4:0_18:2_18:3) +NH4,C43 H75 N O6,701.55632,13.325,11958329.9397737,ct_o130,465617.626495234,47,TG,40:5,NA,TG,40,5,82.68391816978425,5,370248.5097090709,B03
TG(26:0_16:0_18:1) +NH4,C63 H123 N O6,989.93052,22.684,11822155.7852456,ct_o130,1716509.92763341,55,TG,60:1,NA,TG,60,1,304.81613735796986,1,370248.5097090709,B03
PS(18:3_18:3),C42 H70 N O10 P,779.47102,5.69,11781687.2196185,ct_o130,4291263.98343117,55,PS,36:6,NA,PS,36,6,762.0384192104829,6,17018.00501402192,B03
PS(16:0_18:1),C40 H76 N O10 P,761.51776,9.951,11748139.59086,ct_o130,5795896.50902356,55,PS,34:1,NA,PS,34,1,1029.2295768093038,1,17018.00501402192,B03
PS(18:0_18:1),C42 H80 N O10 P,789.5492,12.241,11624628.8942045,ct_o130,8281895.8289793,55,PS,36:1,NA,PS,36,1,1470.690880344091,1,17018.00501402192,B03
DG(22:3e),C25 H44 O4,408.32185,17.525,11622139.8065477,ct_o130,555631.714269172,55,DG,22:3e,e,DG e,22,3e,98.66853095957572,3,1800.7025026159579,B03
PE(18:0p_18:2),C41 H78 N O7 P,727.54914,13.581,11416276.5472113,ct_o130,5506462.88150964,13,PE,36:2p,p,PE p,36,2p,977.8322391417408,2,24551.279359428507,B03
PC(14:0_18:3),C40 H74 N O8 P,727.51209,6.727,11294151.7185851,ct_o130,5830677.49589569,55,PC,32:3,NA,PC,32,3,1035.4059501009385,3,241970.31415903813,B03
PE(20:0e_18:2),C43 H84 N O7 P,757.59559,16.108,11253067.2380138,ct_o130,5440464.10761889,55,PE,38:2e,e,PE e,38,2e,966.1122420686817,2,8477.132235291503,B03
TG(4:0_16:0_20:5) +NH4,C43 H75 N O6,701.55626,15.823,11188917.5894911,ct_o130,385004.793689185,55,TG,40:5,NA,TG,40,5,68.3687709505067,5,370248.5097090709,B03
TG(16:1_18:1_24:0) +NH4,C61 H117 N O6,959.88353,22.134,11087274.5861005,ct_o130,2651959.47044972,55,TG,58:2,NA,TG,58,2,470.9323431218802,2,370248.5097090709,B03
TG(16:0_14:0_12:0) +NH4,C45 H89 N O6,739.66549,20.053,10903146.0664508,ct_o130,265178.764189444,49,TG,42:0,NA,TG,42,0,47.09018299767681,0,370248.5097090709,B03
PG(24:2_10:2) +NH4,C40 H74 N O10 P,759.50222,8.306,10727664.7727585,ct_o130,1284132.26647775,54,PG,34:4,NA,PG,34,4,228.03493939831048,4,3588.899538261493,B03
PC(16:0_14:0),C38 H76 N O8 P,705.52753,8.943,10299026.0314024,ct_o130,6120833.18721132,55,PC,30:0,NA,PC,30,0,1086.9315111451451,0,241970.31415903813,B03
TG(4:0_14:1_16:0) +NH4,C37 H71 N O6,625.52515,14.434,10087270.3937116,ct_o130,233334.022530256,47,TG,34:1,NA,TG,34,1,41.43522523049449,1,370248.5097090709,B03
PC(17:0_18:1),C43 H84 N O8 P,773.58963,12.486,9706706.38169434,ct_o130,3177515.82764471,16,PC,35:1,NA,PC,35,1,564.2601218810574,1,241970.31415903813,B03
PI(16:0_16:1),C41 H77 O13 P,808.50781,7.909,9348703.86760375,ct_o130,1083446.58435121,55,PI,32:1,NA,PI,32,1,192.39737420624613,1,19811.288307199433,B03
PG(16:0_18:3),C40 H73 O10 P,744.49164,7.547,9219194.97291639,ct_o130,7600763.60664999,55,PG,34:3,NA,PG,34,3,1349.7360931342548,3,3588.899538261493,B03
PE(17:0_18:1),C40 H78 N O8 P,731.54469,12.936,9176200.25784215,ct_o130,2393291.73118162,55,PE,35:1,NA,PE,35,1,424.99838149805925,1,207699.60710066228,B03
TG(26:1_16:0_18:1) +NH4,C63 H121 N O6,987.91471,22.402,9014290.39355631,ct_o130,2730444.36006082,55,TG,60:2,NA,TG,60,2,484.86961229060904,2,370248.5097090709,B03
CL(18:3_16:1_14:0_22:6),C79 H134 O17 P2,1416.9039,17.779,8941005.25193897,ct_o130,6489415.79668774,55,CL,70:10,NA,CL,70,10,1152.3840468451995,10,28300.61868167035,B03
TG(16:0_23:1_18:1) +NH4,C60 H115 N O6,945.86783,21.985,8829199.26238323,ct_o130,1474061.40703193,55,TG,57:2,NA,TG,57,2,261.7623685634089,2,370248.5097090709,B03
PG(16:0_18:2),C40 H75 O10 P,746.50738,8.639,8486940.57071046,ct_o130,5919993.85971699,55,PG,34:2,NA,PG,34,2,1051.2666617604416,2,3588.899538261493,B03
TG(16:1_18:1_12:0) +NH4,C49 H93 N O6,791.69847,19.122,8383241.07378088,ct_o130,225781.89411213,19,TG,46:2,NA,TG,46,2,40.09412572609584,2,370248.5097090709,B03
TG(26:1_18:1_18:1) +NH4,C65 H123 N O6,1013.93006,22.35,8221967.4462788,ct_o130,2822747.5891649,55,TG,62:3,NA,TG,62,3,501.26072853656314,3,370248.5097090709,B03
TG(20:5_11:3_12:2),C46 H68 O6,716.49553,14.849,7991563.31711915,ct_o130,1049758.90244737,31,TG,43:10,NA,TG,43,10,186.41514893089925,10,370248.5097090709,B03
TG(16:4_11:3_18:1) +NH4,C48 H79 N O6,765.58698,15.564,7900499.83044985,ct_o130,766135.859511676,54,TG,45:8,NA,TG,45,8,136.04964913296544,8,370248.5097090709,B03
TG(16:3_11:3_18:1) +NH4,C48 H81 N O6,767.60266,16.711,7895047.12769947,ct_o130,696014.253855419,52,TG,45:7,NA,TG,45,7,123.59752366757526,7,370248.5097090709,B03
PE(16:1_20:1),C41 H78 N O8 P,743.54297999999994,8.574,7850210.00800238,ct_o130,2753234.74230258,54,PE,36:2,NA,PE,36,2,488.9167058564602,2,207699.60710066228,B03
TG(16:4_11:1_18:0) +NH4,C48 H85 N O6,771.6343,18.919,7723725.20815231,ct_o130,393940.432311873,50,TG,45:5,NA,TG,45,5,69.95555283038183,5,370248.5097090709,B03
TG(16:0_14:0_16:0) +NH4,C49 H97 N O6,795.72744,21.061,7716581.34920658,ct_o130,747675.899792673,36,TG,46:0,NA,TG,46,0,132.77154772105683,0,370248.5097090709,B03
CL(14:0_20:4_16:1_16:1),C75 H134 O17 P2,1368.90414,18.529,7301401.28366877,ct_o130,225459.520787032,55,CL,66:6,NA,CL,66,6,40.03687898946957,6,28300.61868167035,B03
TG(28:1_18:1_16:0) +NH4,C65 H125 N O6,1015.94581,22.662,6596783.92179321,ct_o130,2185948.20206189,55,TG,62:2,NA,TG,62,2,388.17852241365347,2,370248.5097090709,B03
TG(4:0_14:0_16:0) +NH4,C37 H73 N O6,627.5406,16.05,6571583.72714113,ct_o130,43232.7442408868,53,TG,34:0,NA,TG,34,0,7.677228016421077,0,370248.5097090709,B03
CL(18:3_16:1_14:0_20:4),C77 H134 O17 P2,1392.90402,18.166,6550469.14726129,ct_o130,1083278.69815777,55,CL,68:8,NA,CL,68,8,192.36756114185528,8,28300.61868167035,B03
PE(16:1e_18:1),C39 H76 N O7 P,701.53372,12.979,6332900.97520656,ct_o130,2252876.73245853,55,PE,34:2e,e,PE e,34,2e,400.0636247286027,2,8477.132235291503,B03
TG(20:1_18:1_18:3) +NH4,C59 H107 N O6,925.80512,21.193,6328514.30027415,ct_o130,3398489.93694808,53,TG,56:5,NA,TG,56,5,603.500485930007,5,370248.5097090709,B03
TG(4:0_18:3_18:3),C43 H70 O6,682.51143,15.145,6122004.6421902,ct_o130,1790293.43303091,38,TG,40:6,NA,TG,40,6,317.91853936213704,6,370248.5097090709,B03
TG(26:1_18:1_16:1) +NH4,C63 H119 N O6,985.8989,22.134,5872885.30069249,ct_o130,2219039.42650904,55,TG,60:3,NA,TG,60,3,394.05482936302985,3,370248.5097090709,B03
TG(30:0_18:1_16:0) +NH4,C67 H131 N O6,1045.99274,23.294,5713324.57658157,ct_o130,690983.907714393,53,TG,64:1,NA,TG,64,1,122.7042397688942,1,370248.5097090709,B03
DG(34:3e),C37 H68 O4,576.50884,11.718,5632208.01484036,ct_o130,3655736.7729724,55,DG,34:3e,e,DG e,34,3e,649.1821249593845,3,1800.7025026159579,B03
TG(28:0_16:0_18:1) +NH4,C65 H127 N O6,1017.9615,22.987,5430719.69775067,ct_o130,821868.213466394,54,TG,62:1,NA,TG,62,1,145.94654549508914,1,370248.5097090709,B03
PE(16:0_16:0),C37 H74 N O8 P,691.51256,11.515,5090277.64562329,ct_o130,2206726.77444916,55,PE,32:0,NA,PE,32,0,391.86836077283664,0,207699.60710066228,B03
DG(34:4e),C37 H66 O4,574.49324,8.26,4745338.23334964,ct_o130,2430929.55394735,55,DG,34:4e,e,DG e,34,4e,431.6820688856593,4,1800.7025026159579,B03
DG(34:5e),C37 H64 O4,572.47762,7.225,4692478.17189475,ct_o130,2858577.12638768,54,DG,34:5e,e,DG e,34,5e,507.62330236369445,5,1800.7025026159579,B03
TG(4:0_18:1_18:4),C43 H72 O6,684.52694,16.402,4437170.3894429,ct_o130,1719347.30645162,35,TG,40:5,NA,TG,40,5,305.3199962857073,5,370248.5097090709,B03
CL(18:1_16:1_16:1_18:1),C77 H142 O17 P2,1400.96609,20.155,4290275.53797668,ct_o130,123971.858048167,55,CL,68:4,NA,CL,68,4,22.014800091155205,4,28300.61868167035,B03
DG(18:1_18:3) +NH4,C39 H71 N O5,633.53017,11.523,4127064.14223605,ct_o130,980306.048250408,28,DG,36:4,NA,DG,36,4,174.08177968904914,4,415.1091197183487,B03
PE(20:0_18:1),C43 H84 N O8 P,773.59046,16.188,4079181.3276773,ct_o130,1139164.39376944,55,PE,38:1,NA,PE,38,1,202.29168776394758,1,207699.60710066228,B03
PE(20:0_18:3),C43 H80 N O8 P,769.55919,13.312,4048467.9173361,ct_o130,1659891.94724159,55,PE,38:3,NA,PE,38,3,294.76197232797904,3,207699.60710066228,B03
PI(16:1_18:3),C43 H75 O13 P,830.49222,6.063,3980272.10041208,ct_o130,1537185.53784391,55,PI,34:4,NA,PI,34,4,272.97188935815046,4,19811.288307199433,B03
PE(16:0e_22:6),C43 H76 N O7 P,749.52979,12.452,3948842.32658098,ct_o130,3146835.82796729,50,PE,38:6e,e,PE e,38,6e,558.8119978444499,6,8477.132235291503,B03
PG(18:1_18:3),C42 H75 O10 P,770.5073,7.654,3925839.88454252,ct_o130,3202517.99209752,55,PG,36:4,NA,PG,36,4,568.6999815471193,4,3588.899538261493,B03
PS(18:3_18:2),C42 H72 N O10 P,781.48666,6.438,3848525.87546636,ct_o130,2301365.33864203,55,PS,36:5,NA,PS,36,5,408.67418351698325,5,17018.00501402192,B03
TG(28:0_18:1_18:1) +NH4,C67 H129 N O6,1043.97704,22.977,3783364.74903074,ct_o130,1103690.30685219,55,TG,64:2,NA,TG,64,2,195.9922344509538,2,370248.5097090709,B03
CL(18:4_18:2_16:1_22:6),C83 H136 O17 P2,1466.91926,18.449,3751518.55406954,ct_o130,1749032.32599624,55,CL,74:13,NA,CL,74,13,310.5914327331866,13,28300.61868167035,B03
PE(20:0e_18:1),C43 H86 N O7 P,759.61136,17.204,3738284.54377853,ct_o130,2175257.71098031,55,PE,38:1e,e,PE e,38,1e,386.2801155675947,1,8477.132235291503,B03
TG(18:4_16:0_16:1),C53 H92 O6,824.68281,20.565,3687298.3402727,ct_o130,1450011.33106148,27,TG,50:5,NA,TG,50,5,257.49157982955904,5,370248.5097090709,B03
TG(18:4_14:0_16:1),C51 H88 O6,796.6518,20.118,3664694.62690079,ct_o130,671424.124128781,52,TG,48:5,NA,TG,48,5,119.23083272117371,5,370248.5097090709,B03
PE(17:1_18:1),C40 H76 N O8 P,729.52899,11.077,3554866.1157305,ct_o130,495225.443158078,45,PE,35:2,NA,PE,35,2,87.94164500577985,2,207699.60710066228,B03
TG(18:4_16:1_16:1),C53 H90 O6,822.66743,20.085,3367903.63888753,ct_o130,1459405.6465612,54,TG,50:6,NA,TG,50,6,259.15981309617035,6,370248.5097090709,B03
PI(18:0_18:1),C45 H85 O13 P,864.57026,11.934,3275263.82148602,ct_o130,949695.09313307,55,PI,36:1,NA,PI,36,1,168.64591651721793,1,19811.288307199433,B03
DG(18:0_18:2) +NH4,C39 H75 N O5,637.56145,15.689,3269819.11451908,ct_o130,1065547.4673059,16,DG,36:2,NA,DG,36,2,189.21886668232418,2,415.1091197183487,B03
PG(16:0_16:1),C38 H73 O10 P,720.49213,8.264,3212042.3716272,ct_o130,261114.438167889,55,PG,32:1,NA,PG,32,1,46.36844399756398,1,3588.899538261493,B03
CL(74:14),C83 H134 O17 P2,1464.90359,17.923,3189819.59850567,ct_o130,1940263.3485975,55,CL,74:14,NA,CL,74,14,344.5500488261893,14,28300.61868167035,B03
TG(28:1_18:1_18:1) +NH4,C67 H127 N O6,1041.96133,22.69,3141958.48892637,ct_o130,899985.436550346,55,TG,64:3,NA,TG,64,3,159.8185248051129,3,370248.5097090709,B03
PE(38:7),C43 H72 N O8 P,761.49332,8.895,3100208.3333944,ct_o130,1759269.90737497,55,PE,38:7,NA,PE,38,7,312.40941232160344,7,207699.60710066228,B03
PE(38:3e),C43 H82 N O7 P,755.58018,15.809,3100033.57111129,ct_o130,512445.877634362,54,PE,38:3e,e,PE e,38,3e,90.9996327495058,3,8477.132235291503,B03
PC(34:5),C42 H74 N O8 P,751.51058,6.08,2971027.01770884,ct_o130,1610420.66483875,53,PC,34:5,NA,PC,34,5,285.97691086726866,5,241970.31415903813,B03
PS(24:2_10:1),C40 H72 N O10 P,757.48677,7.389,2955056.00556969,ct_o130,2400085.70791957,53,PS,34:3,NA,PS,34,3,426.20484917600453,3,17018.00501402192,B03
PS(18:1_20:4),C44 H76 N O10 P,809.5163,10.226,2864533.93690598,ct_o130,1979955.30853151,55,PS,38:5,NA,PS,38,5,351.59850786302866,5,17018.00501402192,B03
DG(36:3e),C39 H72 O4,604.5401,21.639,2814784.44590142,ct_o130,434668.606912138,55,DG,36:3e,e,DG e,36,3e,77.18802184406825,3,1800.7025026159579,B03
PE(16:0_22:6),C43 H74 N O8 P,763.50906,10.827,2678440.02593241,ct_o130,1880149.98609273,49,PE,38:6,NA,PE,38,6,333.8751772933654,6,207699.60710066228,B03
PC(6:0_24:2),C38 H72 N O8 P,701.49626,6.395,2671779.03503948,ct_o130,585059.667505383,51,PC,30:2,NA,PC,30,2,103.8943178259413,2,241970.31415903813,B03
CL(18:2_16:0_16:1_18:2),C77 H140 O17 P2,1398.9512,19.842,2595633.13059493,ct_o130,222892.171757847,38,CL,68:5,NA,CL,68,5,39.580971684928166,5,28300.61868167035,B03
DG(32:3e),C35 H64 O4,548.47779,7.931,2593672.39413085,ct_o130,204745.218231815,54,DG,32:3e,e,DG e,32,3e,36.35845360357571,3,1800.7025026159579,B03
PC(20:0e_14:1),C42 H84 N O7 P,745.59515,13.022,2554432.75393966,ct_o130,279720.9123746,54,PC,34:1e,e,PC e,34,1e,49.67256330747082,1,49.67256330747082,B03
LPC(18:0),C26 H54 N O7 P,523.36141,4.099,2472015.49241737,ct_o130,516664.160402297,55,LPC,18:0,NA,LPC,18,0,91.74871123656028,0,12455.339605608851,B03
PE(20:0_18:2),C43 H82 N O8 P,771.57511,14.839,2461921.16573744,ct_o130,699064.309321381,55,PE,38:2,NA,PE,38,2,124.13914950433572,2,207699.60710066228,B03
TG(18:0_16:0_20:4),C57 H102 O6,882.76044,21.666,2345462.08610065,ct_o130,1057252.12721975,51,TG,54:4,NA,TG,54,4,187.7457883840721,4,370248.5097090709,B03
CL(18:3_18:1_18:2_18:2),C81 H142 O17 P2,1448.95905,18.926,2295787.88186664,ct_o130,1012862.46881377,11,CL,72:8,NA,CL,72,8,179.86311669302884,8,28300.61868167035,B03
CL(18:3_18:2_14:1_22:6),C81 H134 O17 P2,1440.90582,18.3,2220340.34398198,ct_o130,702271.84924066,55,CL,72:12,NA,CL,72,12,124.70874127475099,12,28300.61868167035,B03
CL(74:12),C83 H138 O17 P2,1468.93471,18.928,2214172.6437584,ct_o130,921588.764739623,55,CL,74:12,NA,CL,74,12,163.65482248491188,12,28300.61868167035,B03
TG(16:0_6:0_18:1) +NH4,C43 H83 N O6,709.619,17.296,2193311.96775531,ct_o130,31245.2299285077,16,TG,40:1,NA,TG,40,1,5.548497066253715,1,370248.5097090709,B03
PS(38:5e),C44 H78 N O9 P,795.53797,12.458,2120669.19100914,ct_o130,1553974.8576332,55,PS,38:5e,e,PS e,38,5e,275.95332018162077,5,275.95332018162077,B03
TG(20:0e_18:1_18:1) +NH4,C59 H115 N O5,917.87301,22.328,2021634.1852732,ct_o130,688329.58739329,42,TG,56:2e,e,TG e,56,2e,122.2328881882454,2,5418.631847885121,B03
CL(22:6_14:1_16:1_18:2),C79 H134 O17 P2,1416.90631,18.659,2021324.71129435,ct_o130,79436.5515534701,55,CL,70:10,NA,CL,70,10,14.106264356390724,10,28300.61868167035,B03
PS(18:1_20:2),C44 H80 N O10 P,813.54871,14.236,1984644.89033451,ct_o130,1148547.82454314,51,PS,38:3,NA,PS,38,3,203.95798813166442,3,17018.00501402192,B03
PG(16:0_18:1),C40 H77 O10 P,748.5237,10.1,1978955.83583138,ct_o130,671679.908250313,55,PG,34:1,NA,PG,34,1,119.27625461280843,1,3588.899538261493,B03
PI(16:1_16:1),C41 H75 O13 P,806.49153,6.597,1833469.29082285,ct_o130,128604.305183161,55,PI,32:2,NA,PI,32,2,22.837425477394994,2,19811.288307199433,B03
CL(74:15),C83 H132 O17 P2,1462.88844,17.355,1747419.48427892,ct_o130,1200932.87369458,54,CL,74:15,NA,CL,74,15,213.2604734133339,15,28300.61868167035,B03
PE(18:0_14:3),C37 H68 N O8 P,685.46566,7.003,1671392.07302907,ct_o130,977373.746008141,55,PE,32:3,NA,PE,32,3,173.56106435343423,3,207699.60710066228,B03
PE(18:0_16:0),C39 H78 N O8 P,719.54401,14.034,1643273.28734751,ct_o130,1146247.21745552,55,PE,34:0,NA,PE,34,0,203.5494485976149,0,207699.60710066228,B03
PC(34:6),C42 H72 N O8 P,749.49606000000006,5.41,1570885.39086705,ct_o130,856449.217899094,54,PC,34:6,NA,PC,34,6,152.08740610267523,6,241970.31415903813,B03
PS(38:6),C44 H74 N O10 P,807.50144,8.89,1534776.14391225,ct_o130,1471045.02201408,55,PS,38:6,NA,PS,38,6,261.22672189156407,6,17018.00501402192,B03
LPC(20:4),C28 H50 N O7 P,543.32731,3.116,1516970.08189799,ct_o130,777739.024248672,34,LPC,20:4,NA,LPC,20,4,138.11012766520184,4,12455.339605608851,B03
PS(18:3_20:5),C44 H70 N O10 P,803.47013,6.53,1466724.45865659,ct_o130,1337976.87906651,55,PS,38:8,NA,PS,38,8,237.5966125134032,8,17018.00501402192,B03
PC(6:0_22:1),C36 H70 N O8 P,675.481,6.051,1451498.18858166,ct_o130,166489.762857388,51,PC,28:1,NA,PC,28,1,29.5650876274289,1,241970.31415903813,B03
TG(6:0_12:1_18:3),C39 H66 O6,630.48055,14.44,1367487.42465777,ct_o130,31040.1094949504,40,TG,36:4,NA,TG,36,4,5.512071982283283,4,370248.5097090709,B03
PS(38:5),C44 H76 N O10 P,809.51694,10.821,1355997.14102453,ct_o130,1010042.93088727,55,PS,38:5,NA,PS,38,5,179.3624259332178,5,17018.00501402192,B03
CL(72:13),C81 H132 O17 P2,1438.88805,17.761,1253406.04259761,ct_o130,260122.861162604,55,CL,72:13,NA,CL,72,13,46.19236073245833,13,28300.61868167035,B03
PG(18:3_18:3),C42 H71 O10 P,766.47627,5.804,1020792.73526253,ct_o130,1020792.73526253,55,PG,36:6,NA,PG,36,6,181.27136557537776,6,3588.899538261493,B03
TG(16:4_6:0_20:0) +NH4,C45 H81 N O6,731.60269,15.141,999818.012661243,ct_o130,269011.992631574,47,TG,42:4,NA,TG,42,4,47.770883917916585,4,370248.5097090709,B03
TG(20:0e_16:0_18:1) +NH4,C57 H113 N O5,891.85511,22.33,976576.7761921,ct_o130,405476.100880085,26,TG,54:1e,e,TG e,54,1e,72.00404545963919,1,5418.631847885121,B03
TG(16:1_12:2_11:3) +NH4,C42 H71 N O6,685.53087,14.441,963867.353744669,ct_o130,963867.353744669,1,TG,39:6,NA,TG,39,6,171.16261255707948,6,370248.5097090709,B03
PS(33:0),C39 H76 N O10 P,749.51964,7.389,808202.544498846,ct_o130,140722.340953149,53,PS,33:0,NA,PS,33,0,24.98933429907372,0,17018.00501402192,B03
LPC(17:1),C25 H50 N O7 P,507.33171,3.003,790089.609229123,ct_o130,188104.646297065,55,LPC,17:1,NA,LPC,17,1,33.40343727717948,1,12455.339605608851,B03
LPC(14:0),C22 H46 N O7 P,467.29906,2.015,684354.729790789,ct_o130,225044.970996997,55,LPC,14:0,NA,LPC,14,0,39.9632636472529,0,12455.339605608851,B03
DG(20:0_16:1) +NH4,C39 H77 N O5,639.57942,15.909,648441.65004979,ct_o130,291748.854264815,55,DG,36:1,NA,DG,36,1,51.80847334697538,1,415.1091197183487,B03
TG(16:0_18:1_16:1) +NH4,C53 H101 N O6,847.76177,19.844,641196.689991298,ct_o130,148560.474653305,55,TG,50:2,NA,TG,50,2,26.381222338935462,2,370248.5097090709,B03
PS(34:4),C40 H70 N O10 P,755.47054,7.883,551331.126748646,ct_o130,39985.2353379422,55,PS,34:4,NA,PS,34,4,7.1005385933683485,4,17018.00501402192,B03
TG(6:0_18:1_18:2) +NH4,C45 H83 N O6,733.61799,16.406,541255.455136177,ct_o130,223735.728853816,46,TG,42:3,NA,TG,42,3,39.7307697207535,3,370248.5097090709,B03
PE(36:0e),C41 H84 N O7 P,733.5962,17.101,490955.085396868,ct_o130,297376.851687053,55,PE,36:0e,e,PE e,36,0e,52.80788756980624,0,8477.132235291503,B03
PG(16:1_18:3),C40 H71 O10 P,742.47643,6.309,444397.215512374,ct_o130,235616.141122934,55,PG,34:4,NA,PG,34,4,41.84048159587537,4,3588.899538261493,B03
CL(70:11),C79 H132 O17 P2,1414.88837,18.162,418353.945507834,ct_o130,52354.0448755503,55,CL,70:11,NA,CL,70,11,9.296979572983417,11,28300.61868167035,B03
TG(19:0_12:2_18:2) +NH4,C52 H95 N O6,829.70947,19.272,416654.371246584,ct_o130,190218.236171407,22,TG,49:4,NA,TG,49,4,33.77876647923315,4,370248.5097090709,B03
LPC(17:0),C25 H52 N O7 P,509.34578,3.138,385128.284823754,ct_o130,69715.8402160405,49,LPC,17:0,NA,LPC,17,0,12.380070039336985,0,12455.339605608851,B03
PG(16:1_16:1),C38 H71 O10 P,718.47739,6.873,370690.93720288,ct_o130,13545.0502293088,51,PG,32:2,NA,PG,32,2,2.405316639741193,2,3588.899538261493,B03
CL(18:2_18:2_16:1_18:1),C79 H142 O17 P2,1424.95903,19.289,338330.533071798,ct_o130,68606.3374242972,8,CL,70:6,NA,CL,70,6,12.18304562956072,6,28300.61868167035,B03
LPC(16:2),C24 H46 N O7 P,491.29907,1.767,280827.068087796,ct_o130,81614.8032434011,53,LPC,16:2,NA,LPC,16,2,14.493076139782891,2,12455.339605608851,B03
LPC(18:4),C26 H46 N O7 P,515.29636,1.669,241558.981986167,ct_o130,37573.0303564406,41,LPC,18:4,NA,LPC,18,4,6.672181615561225,4,12455.339605608851,B03
TG(15:0_10:2_13:0) +NH4,C41 H77 N O6,679.57213,14.868,222073.216127496,ct_o130,21119.3645967135,14,TG,38:2,NA,TG,38,2,3.750355903097177,2,370248.5097090709,B03
LPC(20:1),C28 H56 N O7 P,549.37696,4.056,221742.70361436,ct_o130,70633.0529610452,55,LPC,20:1,NA,LPC,20,1,12.542947772560062,1,12455.339605608851,B03
LPC(14:1),C22 H44 N O7 P,465.28347,1.641,208055.403742533,ct_o130,38295.4207111241,54,LPC,14:1,NA,LPC,14,1,6.80046298115919,1,12455.339605608851,B03
TG(20:0_16:0_16:1) +NH4,C55 H107 N O6,877.80769,20.882,161090.372513125,ct_o130,26277.6711861844,53,TG,52:1,NA,TG,52,1,4.666362891812061,1,370248.5097090709,B03
TG(16:0_11:1_18:1) +NH4,C48 H91 N O6,777.67765,18.908,121563.861691115,ct_o130,34479.9728573984,10,TG,45:2,NA,TG,45,2,6.12291952024435,2,370248.5097090709,B03
LPC(12:0),C20 H42 N O7 P,439.26788,1.503,89638.232500008,ct_o130,16500.632132464,52,LPC,12:0,NA,LPC,12,0,2.9301659545406644,0,12455.339605608851,B03
PE(37:3e),C42 H80 N O7 P,741.56159,8.939,64204.0487754532,ct_o130,8122.95404596022,13,PE,37:3e,e,PE e,37,3e,1.4424661555203546,3,8477.132235291503,B03
PE(38:2e),C43 H84 N O7 P,757.59608,15.515,61889.6508009217,ct_o130,12252.4975191017,33,PE,38:2e,e,PE e,38,2e,2.1757864062632497,2,8477.132235291503,B03
TG(16:0_16:0_18:2) +NH4,C53 H101 N O6,847.75838,21.023,647402901.747663,ct_o136,327867615.931586,28,TG,50:2,NA,TG,50,2,40209.44045123539,2,433594.9963372197,B03
PC(16:0_18:1),C42 H82 N O8 P,759.57417,11.18,605708816.351113,ct_o136,328600087.608868,55,PC,34:1,NA,PC,34,1,40299.27023270435,1,176462.2080015352,B03
TG(16:0_16:0_18:1) +NH4,C53 H103 N O6,849.77417,21.375,589982863.271548,ct_o136,271495480.914309,29,TG,50:1,NA,TG,50,1,33296.003759277446,1,433594.9963372197,B03
TG(16:0_18:1_18:1) +NH4,C55 H105 N O6,875.78969,21.343,543347283.322315,ct_o136,481457189.890823,29,TG,52:2,NA,TG,52,2,59045.55151544371,2,433594.9963372197,B03
TG(16:1_18:1_18:1) +NH4,C55 H103 N O6,873.77392,21.06,520736586.516904,ct_o136,280771402.034389,20,TG,52:3,NA,TG,52,3,34433.595823222066,3,433594.9963372197,B03
TG(16:0_16:1_16:1) +NH4,C51 H97 N O6,819.72779,20.582,517837639.246725,ct_o136,227178553.566652,32,TG,48:2,NA,TG,48,2,27861.008765629864,2,433594.9963372197,B03
